1179329123	20240601	202406	2024	2024.4137	ZWE	HARARE	ZWE								ZWEJUD	ZIMBABWE	ZWE					JUD			1	180	180	18	4	-9.0	1	1	1	-7.82122905027933	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	-17.8178	31.0447	-2312291	20240602	https://www.newsday.co.zw/news/article/98465/judges-nephew-attacks-father
1179329106	20230603	202306	2023	2023.4192	ISR	ISRAELI	ISR								ISRMIL	ISRAEL	ISR					MIL			0	130	130	13	3	-4.4	8	4	8	-3.89604194870674	4	Gaza, Israel (general), Israel	IS	IS00	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	31.4167	34.3333	-797156	20240602	https://www.wxow.com/news/netanyahu-says-no-gaza-ceasefire-until-israel-s-war-aims-are-achieved-raising-questions-over/article_1fd1cb89-da68-55d9-b723-3e775976e0ba.html
