1179329381	20240602	202406	2024	2024.4164	CHN	CHINA	CHN								MIL	MILITARY						MIL			0	046	046	04	1	7.0	1	1	1	-4.89913544668588	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	1	Cambodia	CB	CB	13	105	CB	20240602	https://timesofindia.indiatimes.com/city/hyderabad/sleuths-caution-people-against-believing-ads-for-overseas-jobs/articleshow/110629377.cms
1179329382	20240602	202406	2024	2024.4164	CHN	CHINA	CHN								MIL	MILITARY						MIL			0	046	046	04	1	7.0	1	1	1	-4.89913544668588	1	Cambodia	CB	CB	13	105	CB	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20240602	https://timesofindia.indiatimes.com/city/hyderabad/sleuths-caution-people-against-believing-ads-for-overseas-jobs/articleshow/110629377.cms
1179329383	20240602	202406	2024	2024.4164	CHN	CHINA	CHN								MIL	MILITARY						MIL			0	150	150	15	4	-7.2	23	8	23	-3.67390836848115	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20240602	https://timesofindia.indiatimes.com/city/hyderabad/sleuths-caution-people-against-believing-ads-for-overseas-jobs/articleshow/110629377.cms
1179329384	20240602	202406	2024	2024.4164	CHN	CHINA	CHN								MIL	MILITARY						MIL			0	150	150	15	4	-7.2	1	1	1	-4.89913544668588	1	Cambodia	CB	CB	13	105	CB	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20240602	https://timesofindia.indiatimes.com/city/hyderabad/sleuths-caution-people-against-believing-ads-for-overseas-jobs/articleshow/110629377.cms
1179329385	20240602	202406	2024	2024.4164	CHN	CHINA	CHN								PHL	PHILIPPINE	PHL								0	030	030	03	1	4.0	6	1	6	-1.63432073544433	4	Philippine, Benguet, Philippines	RP	RP10	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	16.45	120.55	-2445611	4	Nansha, Guangdong, China	CH	CH30	22.493	113.186	10317471	20240602	http://europe.chinadaily.com.cn/a/202406/01/WS665ab893a31082fc043ca61a.html
1179329386	20240602	202406	2024	2024.4164	CHN	CHINA	CHN								PHL	PHILIPPINE	PHL								0	030	030	03	1	4.0	24	1	24	-1.63432073544433	4	Nansha, Guangdong, China	CH	CH30	22.493	113.186	10317471	4	Philippine, Benguet, Philippines	RP	RP10	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	16.45	120.55	-2445611	20240602	http://europe.chinadaily.com.cn/a/202406/01/WS665ab893a31082fc043ca61a.html
1179329387	20240602	202406	2024	2024.4164	CHN	CHINA	CHN								RUS	RUSSIA	RUS								0	051	051	05	1	3.4	9	5	9	-0.900689392931232	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Kremlin, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	20240602	https://ktvz.com/news/national-world/cnn-world/2024/06/01/zelensky-makes-surprise-stop-at-singapore-defense-gathering-as-ukraine-pushes-for-its-peace-plan-amid-russian-advance/
1179329388	20240602	202406	2024	2024.4164	CHN	CHINA	CHN								RUS	RUSSIA	RUS								0	051	051	05	1	3.4	2	2	2	-0.413223581491595	4	Kremlin, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	4	Dong Jun, Guangdong, China	CH	CH30	24.2479	112.028	6045925	4	Dong Jun, Guangdong, China	CH	CH30	24.2479	112.028	6045925	20240602	https://ktvz.com/news/national-world/cnn-world/2024/06/01/zelensky-makes-surprise-stop-at-singapore-defense-gathering-as-ukraine-pushes-for-its-peace-plan-amid-russian-advance/
1179329389	20240602	202406	2024	2024.4164	CHN	CHINA	CHN								RUS	RUSSIA	RUS								0	051	051	05	1	3.4	8	4	8	-1.18162804871734	4	Dong Jun, Guangdong, China	CH	CH30	24.2479	112.028	6045925	4	Kremlin, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20240602	https://ktvz.com/news/national-world/cnn-world/2024/06/01/zelensky-makes-surprise-stop-at-singapore-defense-gathering-as-ukraine-pushes-for-its-peace-plan-amid-russian-advance/
1179329390	20240602	202406	2024	2024.4164	CHN	CHINA	CHN								RUS	RUSSIA	RUS								0	051	051	05	1	3.4	16	4	16	-0.393812049024875	4	Dong Jun, Guangdong, China	CH	CH30	24.2479	112.028	6045925	4	Kremlin, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	20240602	https://ktvz.com/news/national-world/cnn-world/2024/06/01/zelensky-makes-surprise-stop-at-singapore-defense-gathering-as-ukraine-pushes-for-its-peace-plan-amid-russian-advance/
